0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.4020828608136,65.0614249758529,50.5062963459082,41.2729697744442,34.8938399793214,30.2226431949411,26.6544444706269,23.8398252023453,21.5628600445281,19.682924556775,18.1045023790064,16.7604413263704,15.6021523611755,14.5936098685333,13.707537623935,12.9229046746542,12.2232346868549,11.5954362951315,11.0289762904841,10.5152838689432
182.804165721627,130.122849951706,101.012592691816,82.5459395488883,69.7876799586429,60.4452863898821,53.3088889412538,47.6796504046905,43.1257200890563,39.3658491135501,36.2090047580128,33.5208826527408,31.204304722351,29.1872197370665,27.41507524787,25.8458093493085,24.4464693737098,23.1908725902629,22.0579525809682,21.0305677378863
274.206248582441,195.184274927559,151.518889037725,123.818909323332,104.681519937964,90.6679295848231,79.9633334118806,71.5194756070358,64.6885801335844,59.0487736703251,54.3135071370191,50.2813239791113,46.8064570835265,43.7808296055998,41.122612871805,38.7687140239627,36.6697040605646,34.7863088853944,33.0869288714523,31.5458516068295
365.608331443255,260.245699903412,202.025185383633,165.091879097777,139.575359917286,120.890572779764,106.617777882508,95.3593008093811,86.2514401781126,78.7316982271002,72.4180095160255,67.0417653054817,62.408609444702,58.3744394741331,54.83015049574,51.691618698617,48.8929387474195,46.3817451805259,44.1159051619364,42.0611354757726
457.010414304068,325.307124879265,252.531481729541,206.364848872221,174.469199896607,151.113215974705,133.272222353134,119.199126011726,107.814300222641,98.4146227838752,90.5225118950319,83.8022066318521,78.0107618058776,72.9680493426663,68.537688119675,64.6145233732712,61.1161734342744,57.9771814756573,55.1448814524205,52.5764193447158
548.412497164882,390.368549855117,303.037778075449,247.637818646665,209.363039875929,181.335859169646,159.926666823761,143.038951214072,129.377160267169,118.09754734065,108.627014274038,100.562647958223,93.612914167053,87.5616592111996,82.24522574361,77.5374280479255,73.3394081211293,69.5726177707888,66.1738577429046,63.0917032136589
639.814580025695,455.42997483097,353.544074421357,288.910788421109,244.25687985525,211.558502364587,186.581111294388,166.878776416417,150.940020311697,137.780471897425,126.731516653045,117.323089284593,109.215066528229,102.155269079733,95.9527633675451,90.4603327225797,85.5626428079842,81.1680540659202,77.2028340333887,73.6069870826021
731.216662886509,520.491399806823,404.050370767266,330.183758195553,279.150719834571,241.781145559528,213.235555765015,190.718601618762,172.502880356225,157.4633964542,144.836019032051,134.083530610963,124.817218889404,116.748878948266,109.66030099148,103.383237397234,97.785877494839,92.7634903610517,88.2318103238729,84.1222709515453
822.618745747322,585.552824782676,454.556667113174,371.456727969997,314.044559813893,272.003788754469,239.890000235642,214.558426821107,194.065740400753,177.146321010975,162.940521411057,150.843971937334,140.41937125058,131.342488816799,123.367838615415,116.306142071888,110.009112181694,104.358926656183,99.2607866143569,94.6375548204884
914.020828608136,650.614249758529,505.062963459082,412.729697744442,348.938399793214,302.22643194941,266.544444706269,238.398252023453,215.628600445281,196.82924556775,181.045023790064,167.604413263704,156.021523611755,145.936098685333,137.07537623935,129.229046746542,122.232346868549,115.954362951315,110.289762904841,105.152838689432
